每半小时时间,城市,区县,订单量,是否节假日,天气,GDP,常驻人口
2019/10/24 23:30,杭州市,萧山区,18379,0,Clear,2000,150
2019/10/24 23:30,杭州市,西湖区,12562,0,Clear,1200,80
2019/10/25 0:00,杭州市,上城区,906,0,Clear,1500,30
2019/10/25 0:00,杭州市,下城区,3238,0,Clear,600,35
2019/10/25 0:00,杭州市,余杭区,56444,0,Clear,1800,110
2019/10/25 0:00,杭州市,富阳区,5387,0,Clear,800,70
2019/10/25 0:00,杭州市,建德市,3375,0,Clear,300,40
2019/10/25 0:00,杭州市,拱墅区,14391,0,Clear,600,50
2019/10/25 0:00,杭州市,桐庐县,1835,0,Clear,300,40
2019/10/25 0:00,杭州市,江干区,11122,0,Clear,800,60
2019/10/25 0:00,杭州市,淳安县,381,0,Clear,200,35
2019/10/25 0:00,杭州市,滨江区,1473,0,Clear,1000,40
2019/10/25 0:00,杭州市,萧山区,17406,0,Clear,2000,150
2019/10/25 0:00,杭州市,西湖区,9329,0,Clear,1200,80
2019/10/25 0:30,杭州市,上城区,722,0,Clear,1500,30
2019/10/25 0:30,杭州市,下城区,3230,0,Clear,600,35
2019/10/25 0:30,杭州市,余杭区,58971,0,Clear,1800,110
2019/10/25 0:30,杭州市,富阳区,6280,0,Clear,800,70
2019/10/25 0:30,杭州市,建德市,4065,0,Clear,300,40
2019/10/25 0:30,杭州市,拱墅区,14079,0,Clear,600,50
2019/10/25 0:30,杭州市,桐庐县,2091,0,Clear,300,40
2019/10/25 0:30,杭州市,江干区,10039,0,Clear,800,60
2019/10/25 0:30,杭州市,淳安县,333,0,Clear,200,35
2019/10/25 0:30,杭州市,滨江区,1567,0,Clear,1000,40
2019/10/25 0:30,杭州市,萧山区,16133,0,Clear,2000,150
2019/10/25 0:30,杭州市,西湖区,8972,0,Clear,1200,80
2019/10/25 1:00,杭州市,上城区,618,0,Clear,1500,30
2019/10/25 1:00,杭州市,下城区,2446,0,Clear,600,35
2019/10/25 1:00,杭州市,余杭区,48899,0,Clear,1800,110
2019/10/25 1:00,杭州市,富阳区,6016,0,Clear,800,70
2019/10/25 1:00,杭州市,建德市,3319,0,Clear,300,40
2019/10/25 1:00,杭州市,拱墅区,12219,0,Clear,600,50
2019/10/25 1:00,杭州市,桐庐县,2318,0,Clear,300,40
2019/10/25 1:00,杭州市,江干区,9270,0,Clear,800,60
2019/10/25 1:00,杭州市,淳安县,253,0,Clear,200,35
2019/10/25 1:00,杭州市,滨江区,1322,0,Clear,1000,40
2019/10/25 1:00,杭州市,萧山区,14868,0,Clear,2000,150
2019/10/25 1:00,杭州市,西湖区,7447,0,Clear,1200,80
2019/10/25 1:30,杭州市,上城区,594,0,Clear,1500,30
2019/10/25 1:30,杭州市,下城区,2396,0,Clear,600,35
2019/10/25 1:30,杭州市,余杭区,52271,0,Clear,1800,110
2019/10/25 1:30,杭州市,富阳区,6434,0,Clear,800,70
2019/10/25 1:30,杭州市,建德市,3072,0,Clear,300,40
2019/10/25 1:30,杭州市,拱墅区,12781,0,Clear,600,50
2019/10/25 1:30,杭州市,桐庐县,2363,0,Clear,300,40
2019/10/25 1:30,杭州市,江干区,8186,0,Clear,800,60
2019/10/25 1:30,杭州市,淳安县,382,0,Clear,200,35
2019/10/25 1:30,杭州市,滨江区,1263,0,Clear,1000,40
2019/10/25 1:30,杭州市,萧山区,15846,0,Clear,2000,150
2019/10/25 1:30,杭州市,西湖区,7312,0,Clear,1200,80
2019/10/25 2:00,杭州市,上城区,535,0,Clear,1500,30
2019/10/25 2:00,杭州市,下城区,2074,0,Clear,600,35
2019/10/25 2:00,杭州市,余杭区,52155,0,Clear,1800,110
2019/10/25 2:00,杭州市,富阳区,6437,0,Clear,800,70
2019/10/25 2:00,杭州市,建德市,3188,0,Clear,300,40
2019/10/25 2:00,杭州市,拱墅区,12032,0,Clear,600,50
2019/10/25 2:00,杭州市,桐庐县,1832,0,Clear,300,40
2019/10/25 2:00,杭州市,江干区,7127,0,Clear,800,60
2019/10/25 2:00,杭州市,淳安县,367,0,Clear,200,35
2019/10/25 2:00,杭州市,滨江区,913,0,Clear,1000,40
2019/10/25 2:00,杭州市,萧山区,15136,0,Clear,2000,150
2019/10/25 2:00,杭州市,西湖区,6094,0,Clear,1200,80
2019/10/25 2:30,杭州市,上城区,461,0,Clear,1500,30
2019/10/25 2:30,杭州市,下城区,2169,0,Clear,600,35
2019/10/25 2:30,杭州市,余杭区,55418,0,Clear,1800,110
2019/10/25 2:30,杭州市,富阳区,6517,0,Clear,800,70
2019/10/25 2:30,杭州市,建德市,3777,0,Clear,300,40
2019/10/25 2:30,杭州市,拱墅区,11590,0,Clear,600,50
2019/10/25 2:30,杭州市,桐庐县,1938,0,Clear,300,40
2019/10/25 2:30,杭州市,江干区,7103,0,Clear,800,60
2019/10/25 2:30,杭州市,淳安县,400,0,Clear,200,35
2019/10/25 2:30,杭州市,滨江区,1016,0,Clear,1000,40
2019/10/25 2:30,杭州市,萧山区,15772,0,Clear,2000,150
2019/10/25 2:30,杭州市,西湖区,7261,0,Clear,1200,80
2019/10/25 3:00,杭州市,上城区,542,0,Clear,1500,30
2019/10/25 3:00,杭州市,下城区,1988,0,Clear,600,35
2019/10/25 3:00,杭州市,余杭区,48460,0,Clear,1800,110
2019/10/25 3:00,杭州市,富阳区,5818,0,Clear,800,70
2019/10/25 3:00,杭州市,建德市,2829,0,Clear,300,40
2019/10/25 3:00,杭州市,拱墅区,9983,0,Clear,600,50
2019/10/25 3:00,杭州市,桐庐县,2118,0,Clear,300,40
2019/10/25 3:00,杭州市,江干区,7359,0,Clear,800,60
2019/10/25 3:00,杭州市,淳安县,277,0,Clear,200,35
2019/10/25 3:00,杭州市,滨江区,701,0,Clear,1000,40
2019/10/25 3:00,杭州市,萧山区,13342,0,Clear,2000,150
2019/10/25 3:00,杭州市,西湖区,6216,0,Clear,1200,80
2019/10/25 3:30,杭州市,上城区,700,0,Clear,1500,30
2019/10/25 3:30,杭州市,下城区,2011,0,Clear,600,35
2019/10/25 3:30,杭州市,余杭区,47419,0,Clear,1800,110
2019/10/25 3:30,杭州市,富阳区,8057,0,Clear,800,70
2019/10/25 3:30,杭州市,建德市,2654,0,Clear,300,40
2019/10/25 3:30,杭州市,拱墅区,11241,0,Clear,600,50
2019/10/25 3:30,杭州市,桐庐县,2625,0,Clear,300,40
2019/10/25 3:30,杭州市,江干区,7741,0,Clear,800,60
2019/10/25 3:30,杭州市,淳安县,608,0,Clear,200,35
2019/10/25 3:30,杭州市,滨江区,896,0,Clear,1000,40
2019/10/25 3:30,杭州市,萧山区,16703,0,Clear,2000,150
2019/10/25 3:30,杭州市,西湖区,7629,0,Clear,1200,80
2019/10/25 4:00,杭州市,上城区,568,0,Clear,1500,30
2019/10/25 4:00,杭州市,下城区,1743,0,Cloudy,600,35
2019/10/25 4:00,杭州市,余杭区,48998,0,Clear,1800,110
2019/10/25 4:00,杭州市,富阳区,10675,0,Clear,800,70
2019/10/25 4:00,杭州市,建德市,3135,0,Clear,300,40
2019/10/25 4:00,杭州市,拱墅区,9535,0,Clear,600,50
2019/10/25 4:00,杭州市,桐庐县,2011,0,Clear,300,40
2019/10/25 4:00,杭州市,江干区,6662,0,Clear,800,60
2019/10/25 4:00,杭州市,淳安县,543,0,Clear,200,35
2019/10/25 4:00,杭州市,滨江区,820,0,Clear,1000,40
2019/10/25 4:00,杭州市,萧山区,14440,0,Clear,2000,150
2019/10/25 4:00,杭州市,西湖区,6909,0,Clear,1200,80
2019/10/25 4:30,杭州市,上城区,965,0,Clear,1500,30
2019/10/25 4:30,杭州市,下城区,1823,0,Cloudy,600,35
2019/10/25 4:30,杭州市,余杭区,51661,0,Clear,1800,110
2019/10/25 4:30,杭州市,富阳区,13647,0,Clear,800,70
2019/10/25 4:30,杭州市,建德市,4065,0,Clear,300,40
2019/10/25 4:30,杭州市,拱墅区,9674,0,Clear,600,50
2019/10/25 4:30,杭州市,桐庐县,3258,0,Clear,300,40
2019/10/25 4:30,杭州市,江干区,7859,0,Clear,800,60
2019/10/25 4:30,杭州市,淳安县,986,0,Clear,200,35
2019/10/25 4:30,杭州市,滨江区,984,0,Clear,1000,40
2019/10/25 4:30,杭州市,萧山区,17644,0,Clear,2000,150
2019/10/25 4:30,杭州市,西湖区,9221,0,Clear,1200,80
2019/10/25 5:00,杭州市,上城区,739,0,Clear,1500,30
2019/10/25 5:00,杭州市,下城区,1765,0,Cloudy,600,35
2019/10/25 5:00,杭州市,余杭区,52111,0,Clear,1800,110
2019/10/25 5:00,杭州市,富阳区,15942,0,Clear,800,70
2019/10/25 5:00,杭州市,建德市,4153,0,Clear,300,40
2019/10/25 5:00,杭州市,拱墅区,9275,0,Clear,600,50
2019/10/25 5:00,杭州市,桐庐县,2667,0,Clear,300,40
2019/10/25 5:00,杭州市,江干区,8226,0,Clear,800,60
2019/10/25 5:00,杭州市,淳安县,808,0,Clear,200,35
2019/10/25 5:00,杭州市,滨江区,1011,0,Clear,1000,40
2019/10/25 5:00,杭州市,萧山区,17272,0,Clear,2000,150
2019/10/25 5:00,杭州市,西湖区,9647,0,Clear,1200,80
2019/10/25 5:30,杭州市,上城区,1291,0,Clear,1500,30
2019/10/25 5:30,杭州市,下城区,2482,0,Cloudy,600,35
2019/10/25 5:30,杭州市,余杭区,59033,0,Clear,1800,110
2019/10/25 5:30,杭州市,富阳区,25441,0,Clear,800,70
2019/10/25 5:30,杭州市,建德市,4906,0,Clear,300,40
2019/10/25 5:30,杭州市,拱墅区,11646,0,Clear,600,50
2019/10/25 5:30,杭州市,桐庐县,3091,0,Clear,300,40
2019/10/25 5:30,杭州市,江干区,9771,0,Clear,800,60
2019/10/25 5:30,杭州市,淳安县,909,0,Clear,200,35
2019/10/25 5:30,杭州市,滨江区,1667,0,Clear,1000,40
2019/10/25 5:30,杭州市,萧山区,23229,0,Clear,2000,150
2019/10/25 5:30,杭州市,西湖区,11481,0,Clear,1200,80
2019/10/25 6:00,杭州市,上城区,1044,0,Clear,1500,30
2019/10/25 6:00,杭州市,下城区,2650,0,Cloudy,600,35
2019/10/25 6:00,杭州市,余杭区,60634,0,Clear,1800,110
2019/10/25 6:00,杭州市,富阳区,37402,0,Clear,800,70
2019/10/25 6:00,杭州市,建德市,5214,0,Clear,300,40
2019/10/25 6:00,杭州市,拱墅区,11267,0,Clear,600,50
2019/10/25 6:00,杭州市,桐庐县,2392,0,Clear,300,40
2019/10/25 6:00,杭州市,江干区,11980,0,Clear,800,60
2019/10/25 6:00,杭州市,淳安县,1858,0,Clear,200,35
2019/10/25 6:00,杭州市,滨江区,1576,0,Clear,1000,40
2019/10/25 6:00,杭州市,萧山区,23454,0,Clear,2000,150
2019/10/25 6:00,杭州市,西湖区,12176,0,Clear,1200,80
2019/10/25 6:30,杭州市,上城区,1234,0,Clear,1500,30
2019/10/25 6:30,杭州市,下城区,3113,0,Cloudy,600,35
2019/10/25 6:30,杭州市,余杭区,66654,0,Clear,1800,110
2019/10/25 6:30,杭州市,富阳区,48395,0,Clear,800,70
2019/10/25 6:30,杭州市,建德市,7073,0,Clear,300,40
2019/10/25 6:30,杭州市,拱墅区,9634,0,Clear,600,50
2019/10/25 6:30,杭州市,桐庐县,2561,0,Clear,300,40
2019/10/25 6:30,杭州市,江干区,14589,0,Clear,800,60
2019/10/25 6:30,杭州市,淳安县,1880,0,Clear,200,35
2019/10/25 6:30,杭州市,滨江区,1894,0,Clear,1000,40
2019/10/25 6:30,杭州市,萧山区,27276,0,Clear,2000,150
2019/10/25 6:30,杭州市,西湖区,15031,0,Clear,1200,80
2019/10/25 7:00,杭州市,上城区,1819,0,Clear,1500,30
2019/10/25 7:00,杭州市,下城区,3196,0,Cloudy,600,35
2019/10/25 7:00,杭州市,余杭区,55905,0,Clear,1800,110
2019/10/25 7:00,杭州市,富阳区,65949,0,Clear,800,70
2019/10/25 7:00,杭州市,建德市,8165,0,Clear,300,40
2019/10/25 7:00,杭州市,拱墅区,5388,0,Clear,600,50
2019/10/25 7:00,杭州市,桐庐县,4268,0,Clear,300,40
2019/10/25 7:00,杭州市,江干区,15889,0,Clear,800,60
2019/10/25 7:00,杭州市,淳安县,1953,0,Clear,200,35
2019/10/25 7:00,杭州市,滨江区,2377,0,Clear,1000,40
2019/10/25 7:00,杭州市,萧山区,31625,0,Clear,2000,150
2019/10/25 7:00,杭州市,西湖区,15561,0,Clear,1200,80
2019/10/25 7:30,杭州市,上城区,2363,0,Clear,1500,30
2019/10/25 7:30,杭州市,下城区,3983,0,Cloudy,600,35
2019/10/25 7:30,杭州市,余杭区,61255,0,Clear,1800,110
2019/10/25 7:30,杭州市,富阳区,76016,0,Clear,800,70
2019/10/25 7:30,杭州市,建德市,11033,0,Clear,300,40
2019/10/25 7:30,杭州市,拱墅区,6005,0,Clear,600,50
2019/10/25 7:30,杭州市,桐庐县,4767,0,Clear,300,40
2019/10/25 7:30,杭州市,江干区,20715,0,Clear,800,60
2019/10/25 7:30,杭州市,淳安县,2735,0,Clear,200,35
2019/10/25 7:30,杭州市,滨江区,3499,0,Clear,1000,40
2019/10/25 7:30,杭州市,萧山区,34996,0,Clear,2000,150
2019/10/25 7:30,杭州市,西湖区,15047,0,Clear,1200,80
2019/10/25 8:00,杭州市,上城区,2925,0,Clear,1500,30
2019/10/25 8:00,杭州市,下城区,4078,0,Cloudy,600,35
2019/10/25 8:00,杭州市,余杭区,60605,0,Clear,1800,110
2019/10/25 8:00,杭州市,富阳区,72015,0,Clear,800,70
2019/10/25 8:00,杭州市,建德市,10656,0,Clear,300,40
2019/10/25 8:00,杭州市,拱墅区,6522,0,Clear,600,50
2019/10/25 8:00,杭州市,桐庐县,4508,0,Clear,300,40
2019/10/25 8:00,杭州市,江干区,20276,0,Clear,800,60
2019/10/25 8:00,杭州市,淳安县,2510,0,Clear,200,35
2019/10/25 8:00,杭州市,滨江区,3743,0,Clear,1000,40
2019/10/25 8:00,杭州市,萧山区,33934,0,Clear,2000,150
2019/10/25 8:00,杭州市,西湖区,16394,0,Clear,1200,80
2019/10/25 8:30,杭州市,上城区,3421,0,Clear,1500,30
2019/10/25 8:30,杭州市,下城区,5090,0,Cloudy,600,35
2019/10/25 8:30,杭州市,余杭区,92930,0,Clear,1800,110
2019/10/25 8:30,杭州市,富阳区,85829,0,Clear,800,70
2019/10/25 8:30,杭州市,建德市,12636,0,Clear,300,40
2019/10/25 8:30,杭州市,拱墅区,10080,0,Clear,600,50
2019/10/25 8:30,杭州市,桐庐县,5391,0,Clear,300,40
2019/10/25 8:30,杭州市,江干区,24364,0,Clear,800,60
2019/10/25 8:30,杭州市,淳安县,3095,0,Clear,200,35
2019/10/25 8:30,杭州市,滨江区,4713,0,Clear,1000,40
2019/10/25 8:30,杭州市,萧山区,41680,0,Clear,2000,150
2019/10/25 8:30,杭州市,西湖区,22343,0,Clear,1200,80
2019/10/25 9:00,杭州市,上城区,3284,0,Clear,1500,30
2019/10/25 9:00,杭州市,下城区,6932,0,Cloudy,600,35
2019/10/25 9:00,杭州市,余杭区,111277,0,Clear,1800,110
2019/10/25 9:00,杭州市,富阳区,76635,0,Clear,800,70
2019/10/25 9:00,杭州市,建德市,10315,0,Clear,300,40
2019/10/25 9:00,杭州市,拱墅区,23528,0,Clear,600,50
2019/10/25 9:00,杭州市,桐庐县,4703,0,Clear,300,40
2019/10/25 9:00,杭州市,江干区,22472,0,Clear,800,60
2019/10/25 9:00,杭州市,淳安县,2296,0,Clear,200,35
2019/10/25 9:00,杭州市,滨江区,6066,0,Clear,1000,40
2019/10/25 9:00,杭州市,萧山区,37157,0,Clear,2000,150
2019/10/25 9:00,杭州市,西湖区,22742,0,Clear,1200,80
2019/10/25 9:30,杭州市,上城区,3612,0,Clear,1500,30
2019/10/25 9:30,杭州市,下城区,6887,0,Cloudy,600,35
2019/10/25 9:30,杭州市,余杭区,119286,0,Clear,1800,110
2019/10/25 9:30,杭州市,富阳区,71162,0,Clear,800,70
2019/10/25 9:30,杭州市,建德市,10580,0,Clear,300,40
2019/10/25 9:30,杭州市,拱墅区,22792,0,Clear,600,50
2019/10/25 9:30,杭州市,桐庐县,5002,0,Clear,300,40
2019/10/25 9:30,杭州市,江干区,24744,0,Clear,800,60
2019/10/25 9:30,杭州市,淳安县,2593,0,Clear,200,35
2019/10/25 9:30,杭州市,滨江区,6117,0,Clear,1000,40
2019/10/25 9:30,杭州市,萧山区,40297,0,Clear,2000,150
2019/10/25 9:30,杭州市,西湖区,21592,0,Clear,1200,80
2019/10/25 10:00,杭州市,上城区,3139,0,Clear,1500,30
2019/10/25 10:00,杭州市,下城区,5807,0,Cloudy,600,35
2019/10/25 10:00,杭州市,余杭区,125873,0,Clear,1800,110
2019/10/25 10:00,杭州市,富阳区,67195,0,Clear,800,70
2019/10/25 10:00,杭州市,建德市,10181,0,Clear,300,40
2019/10/25 10:00,杭州市,拱墅区,20672,0,Clear,600,50
2019/10/25 10:00,杭州市,桐庐县,4229,0,Clear,300,40
2019/10/25 10:00,杭州市,江干区,22591,0,Clear,800,60
2019/10/25 10:00,杭州市,淳安县,2631,0,Clear,200,35
2019/10/25 10:00,杭州市,滨江区,5603,0,Clear,1000,40
2019/10/25 10:00,杭州市,萧山区,35408,0,Clear,2000,150
2019/10/25 10:00,杭州市,西湖区,21777,0,Clear,1200,80
2019/10/25 10:30,杭州市,上城区,3459,0,Clear,1500,30
2019/10/25 10:30,杭州市,下城区,5736,0,Cloudy,600,35
2019/10/25 10:30,杭州市,余杭区,125205,0,Clear,1800,110
2019/10/25 10:30,杭州市,富阳区,69912,0,Clear,800,70
2019/10/25 10:30,杭州市,建德市,9628,0,Clear,300,40
2019/10/25 10:30,杭州市,拱墅区,21490,0,Clear,600,50
2019/10/25 10:30,杭州市,桐庐县,4563,0,Clear,300,40
2019/10/25 10:30,杭州市,江干区,23163,0,Clear,800,60
2019/10/25 10:30,杭州市,淳安县,2368,0,Clear,200,35
2019/10/25 10:30,杭州市,滨江区,5239,0,Clear,1000,40
2019/10/25 10:30,杭州市,萧山区,39475,0,Clear,2000,150
2019/10/25 10:30,杭州市,西湖区,21474,0,Clear,1200,80
2019/10/25 11:00,杭州市,上城区,2481,0,Clear,1500,30
2019/10/25 11:00,杭州市,下城区,4522,0,Cloudy,600,35
2019/10/25 11:00,杭州市,余杭区,102920,0,Clear,1800,110
2019/10/25 11:00,杭州市,富阳区,55107,0,Clear,800,70
2019/10/25 11:00,杭州市,建德市,7769,0,Clear,300,40
2019/10/25 11:00,杭州市,拱墅区,15756,0,Clear,600,50
2019/10/25 11:00,杭州市,桐庐县,3401,0,Clear,300,40
2019/10/25 11:00,杭州市,江干区,17516,0,Clear,800,60
2019/10/25 11:00,杭州市,淳安县,1929,0,Clear,200,35
2019/10/25 11:00,杭州市,滨江区,3869,0,Clear,1000,40
2019/10/25 11:00,杭州市,萧山区,28347,0,Clear,2000,150
2019/10/25 11:00,杭州市,西湖区,16186,0,Clear,1200,80
2019/10/25 11:30,杭州市,上城区,2871,0,Clear,1500,30
2019/10/25 11:30,杭州市,下城区,4667,0,Cloudy,600,35
2019/10/25 11:30,杭州市,余杭区,100863,0,Clear,1800,110
2019/10/25 11:30,杭州市,富阳区,53249,0,Clear,800,70
2019/10/25 11:30,杭州市,建德市,7773,0,Clear,300,40
2019/10/25 11:30,杭州市,拱墅区,17231,0,Clear,600,50
2019/10/25 11:30,杭州市,桐庐县,3813,0,Clear,300,40
2019/10/25 11:30,杭州市,江干区,19548,0,Clear,800,60
2019/10/25 11:30,杭州市,淳安县,2010,0,Clear,200,35
2019/10/25 11:30,杭州市,滨江区,3516,0,Clear,1000,40
2019/10/25 11:30,杭州市,萧山区,30747,0,Clear,2000,150
2019/10/25 11:30,杭州市,西湖区,17312,0,Clear,1200,80
2019/10/25 12:00,杭州市,上城区,2085,0,Clear,1500,30
2019/10/25 12:00,杭州市,下城区,4621,0,Cloudy,600,35
2019/10/25 12:00,杭州市,余杭区,104746,0,Clear,1800,110
2019/10/25 12:00,杭州市,富阳区,55472,0,Clear,800,70
2019/10/25 12:00,杭州市,建德市,7724,0,Clear,300,40
2019/10/25 12:00,杭州市,拱墅区,16791,0,Clear,600,50
2019/10/25 12:00,杭州市,桐庐县,3626,0,Clear,300,40
2019/10/25 12:00,杭州市,江干区,17472,0,Clear,800,60
2019/10/25 12:00,杭州市,淳安县,1734,0,Clear,200,35
2019/10/25 12:00,杭州市,滨江区,3498,0,Clear,1000,40
2019/10/25 12:00,杭州市,萧山区,28404,0,Clear,2000,150
2019/10/25 12:00,杭州市,西湖区,14255,0,Clear,1200,80
2019/10/25 12:30,杭州市,上城区,2717,0,Clear,1500,30
2019/10/25 12:30,杭州市,下城区,5013,0,Cloudy,600,35
2019/10/25 12:30,杭州市,余杭区,104912,0,Clear,1800,110
2019/10/25 12:30,杭州市,富阳区,59092,0,Clear,800,70
2019/10/25 12:30,杭州市,建德市,8489,0,Clear,300,40
2019/10/25 12:30,杭州市,拱墅区,17734,0,Clear,600,50
2019/10/25 12:30,杭州市,桐庐县,4131,0,Clear,300,40
2019/10/25 12:30,杭州市,江干区,19399,0,Clear,800,60
2019/10/25 12:30,杭州市,淳安县,2118,0,Clear,200,35
2019/10/25 12:30,杭州市,滨江区,3658,0,Clear,1000,40
2019/10/25 12:30,杭州市,萧山区,31147,0,Clear,2000,150
2019/10/25 12:30,杭州市,西湖区,15372,0,Clear,1200,80
2019/10/25 13:00,杭州市,上城区,3148,0,Clear,1500,30
2019/10/25 13:00,杭州市,下城区,5934,0,Cloudy,600,35
2019/10/25 13:00,杭州市,余杭区,133800,0,Clear,1800,110
2019/10/25 13:00,杭州市,富阳区,73596,0,Clear,800,70
2019/10/25 13:00,杭州市,建德市,10630,0,Clear,300,40
2019/10/25 13:00,杭州市,拱墅区,19856,0,Clear,600,50
2019/10/25 13:00,杭州市,桐庐县,4160,0,Clear,300,40
2019/10/25 13:00,杭州市,江干区,23980,0,Clear,800,60
2019/10/25 13:00,杭州市,淳安县,2204,0,Clear,200,35
2019/10/25 13:00,杭州市,滨江区,5045,0,Clear,1000,40
2019/10/25 13:00,杭州市,萧山区,38452,0,Clear,2000,150
2019/10/25 13:00,杭州市,西湖区,19111,0,Clear,1200,80
2019/10/25 13:30,杭州市,上城区,3751,0,Clear,1500,30
2019/10/25 13:30,杭州市,下城区,7095,0,Cloudy,600,35
2019/10/25 13:30,杭州市,余杭区,133559,0,Clear,1800,110
2019/10/25 13:30,杭州市,富阳区,75664,0,Clear,800,70
2019/10/25 13:30,杭州市,建德市,10206,0,Clear,300,40
2019/10/25 13:30,杭州市,拱墅区,22920,0,Clear,600,50
2019/10/25 13:30,杭州市,桐庐县,4897,0,Clear,300,40
2019/10/25 13:30,杭州市,江干区,25235,0,Clear,800,60
2019/10/25 13:30,杭州市,淳安县,2943,0,Clear,200,35
2019/10/25 13:30,杭州市,滨江区,5550,0,Clear,1000,40
2019/10/25 13:30,杭州市,萧山区,38137,0,Clear,2000,150
2019/10/25 13:30,杭州市,西湖区,22898,0,Clear,1200,80
2019/10/25 14:00,杭州市,上城区,3782,0,Clear,1500,30
2019/10/25 14:00,杭州市,下城区,6222,0,Cloudy,600,35
2019/10/25 14:00,杭州市,余杭区,119790,0,Clear,1800,110
2019/10/25 14:00,杭州市,富阳区,73954,0,Clear,800,70
2019/10/25 14:00,杭州市,建德市,10183,0,Clear,300,40
2019/10/25 14:00,杭州市,拱墅区,20319,0,Clear,600,50
2019/10/25 14:00,杭州市,桐庐县,4850,0,Clear,300,40
2019/10/25 14:00,杭州市,江干区,23981,0,Clear,800,60
2019/10/25 14:00,杭州市,淳安县,2582,0,Clear,200,35
2019/10/25 14:00,杭州市,滨江区,5270,0,Clear,1000,40
2019/10/25 14:00,杭州市,萧山区,37341,0,Clear,2000,150
2019/10/25 14:00,杭州市,西湖区,21093,0,Clear,1200,80
2019/10/25 14:30,杭州市,上城区,3418,0,Clear,1500,30
2019/10/25 14:30,杭州市,下城区,6813,0,Cloudy,600,35
2019/10/25 14:30,杭州市,余杭区,135743,0,Clear,1800,110
2019/10/25 14:30,杭州市,富阳区,71917,0,Clear,800,70
2019/10/25 14:30,杭州市,建德市,10223,0,Clear,300,40
2019/10/25 14:30,杭州市,拱墅区,22072,0,Clear,600,50
2019/10/25 14:30,杭州市,桐庐县,5196,0,Clear,300,40
2019/10/25 14:30,杭州市,江干区,24034,0,Clear,800,60
2019/10/25 14:30,杭州市,淳安县,2692,0,Clear,200,35
2019/10/25 14:30,杭州市,滨江区,5918,0,Clear,1000,40
2019/10/25 14:30,杭州市,萧山区,39395,0,Clear,2000,150
2019/10/25 14:30,杭州市,西湖区,22902,0,Clear,1200,80
2019/10/25 15:00,杭州市,上城区,3766,0,Clear,1500,30
2019/10/25 15:00,杭州市,下城区,6755,0,Cloudy,600,35
2019/10/25 15:00,杭州市,余杭区,121923,0,Clear,1800,110
2019/10/25 15:00,杭州市,富阳区,67793,0,Clear,800,70
2019/10/25 15:00,杭州市,建德市,9349,0,Clear,300,40
2019/10/25 15:00,杭州市,拱墅区,19794,0,Clear,600,50
2019/10/25 15:00,杭州市,桐庐县,4369,0,Clear,300,40
2019/10/25 15:00,杭州市,江干区,22979,0,Clear,800,60
2019/10/25 15:00,杭州市,淳安县,2294,0,Clear,200,35
2019/10/25 15:00,杭州市,滨江区,5693,0,Clear,1000,40
2019/10/25 15:00,杭州市,萧山区,36924,0,Clear,2000,150
2019/10/25 15:00,杭州市,西湖区,20776,0,Clear,1200,80
2019/10/25 15:30,杭州市,上城区,4090,0,Clear,1500,30
2019/10/25 15:30,杭州市,下城区,6308,0,Cloudy,600,35
2019/10/25 15:30,杭州市,余杭区,119060,0,Clear,1800,110
2019/10/25 15:30,杭州市,富阳区,66943,0,Clear,800,70
2019/10/25 15:30,杭州市,建德市,9810,0,Clear,300,40
2019/10/25 15:30,杭州市,拱墅区,16888,0,Clear,600,50
2019/10/25 15:30,杭州市,桐庐县,5357,0,Clear,300,40
2019/10/25 15:30,杭州市,江干区,22540,0,Clear,800,60
2019/10/25 15:30,杭州市,淳安县,2533,0,Clear,200,35
2019/10/25 15:30,杭州市,滨江区,4930,0,Clear,1000,40
2019/10/25 15:30,杭州市,萧山区,40219,0,Clear,2000,150
2019/10/25 15:30,杭州市,西湖区,19407,0,Clear,1200,80
2019/10/25 16:00,杭州市,上城区,3717,0,Clear,1500,30
2019/10/25 16:00,杭州市,下城区,5063,0,Cloudy,600,35
2019/10/25 16:00,杭州市,余杭区,78824,0,Clear,1800,110
2019/10/25 16:00,杭州市,富阳区,60886,0,Clear,800,70
2019/10/25 16:00,杭州市,建德市,8545,0,Clear,300,40
2019/10/25 16:00,杭州市,拱墅区,7334,0,Clear,600,50
2019/10/25 16:00,杭州市,桐庐县,4964,0,Clear,300,40
2019/10/25 16:00,杭州市,江干区,21089,0,Clear,800,60
2019/10/25 16:00,杭州市,淳安县,2512,0,Clear,200,35
2019/10/25 16:00,杭州市,滨江区,4821,0,Clear,1000,40
2019/10/25 16:00,杭州市,萧山区,35819,0,Clear,2000,150
2019/10/25 16:00,杭州市,西湖区,17627,0,Clear,1200,80
2019/10/25 16:30,杭州市,上城区,3378,0,Clear,1500,30
2019/10/25 16:30,杭州市,下城区,4320,0,Cloudy,600,35
2019/10/25 16:30,杭州市,余杭区,66944,0,Clear,1800,110
2019/10/25 16:30,杭州市,富阳区,63810,0,Clear,800,70
2019/10/25 16:30,杭州市,建德市,8223,0,Clear,300,40
2019/10/25 16:30,杭州市,拱墅区,6452,0,Clear,600,50
2019/10/25 16:30,杭州市,桐庐县,4687,0,Clear,300,40
2019/10/25 16:30,杭州市,江干区,21904,0,Clear,800,60
2019/10/25 16:30,杭州市,淳安县,2395,0,Clear,200,35
